konfiguracija_1,konfiguracija_2,macro_f1_1,macro_f1_2,razlika,p,p_holm,znacajno_p_holm_0.05
lower+stem | TF_IDF | LogisticRegression (GridSearch),lower | TF | LogisticRegression (GridSearch),0.639489,0.570856,0.068633,0.001953,1.000000,False
lower+stem | TF_IDF | LogisticRegression (GridSearch),lower | TF | LinearSVM,0.639489,0.548504,0.090985,0.001953,1.000000,False
lower+stem | TF_IDF | LogisticRegression (GridSearch),lower+lemma | TF | LogisticRegression,0.639489,0.521069,0.118419,0.001953,1.000000,False
lower+stem | TF_IDF | LogisticRegression (GridSearch),lower+stem | TF | LogisticRegression,0.639489,0.513118,0.126371,0.001953,1.000000,False
lower+stem | TF_IDF | LogisticRegression (GridSearch),lower | TF | LogisticRegression,0.639489,0.483663,0.155825,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TF | LinearSVM (GridSearch),0.638310,0.638255,0.000055,0.769531,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TF_IDF | LogisticRegression,0.638310,0.637735,0.000575,0.921875,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-2 | MultinomialNB,0.638310,0.636356,0.001954,0.845703,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LogisticRegression (GridSearch),0.638310,0.635920,0.002390,0.921875,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TF | LinearSVM (GridSearch),0.638310,0.635352,0.002959,0.769531,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF_IDF | LinearSVM,0.638310,0.633476,0.004835,0.431641,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF_IDF | LinearSVM (GridSearch),0.638310,0.633476,0.004835,0.431641,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-3 | MultinomialNB,0.638310,0.633158,0.005152,0.845703,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TFIDF_1-2 | MultinomialNB,0.638310,0.631573,0.006738,0.556641,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LogisticRegression,0.638310,0.631436,0.006875,0.492188,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LinearSVM,0.638310,0.631212,0.007098,0.492188,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | LOG_TF | LogisticRegression,0.638310,0.631049,0.007262,0.195312,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LinearSVM (GridSearch),0.638310,0.631023,0.007287,0.492188,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-2 | MultinomialNB,0.638310,0.629844,0.008466,0.625000,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | LOG_TF | MultinomialNB,0.638310,0.628899,0.009412,0.431641,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | CHAR_3-5 | MultinomialNB,0.638310,0.628678,0.009633,0.695312,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | MultinomialNB,0.638310,0.628307,0.010003,0.375000,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | BOW | MultinomialNB,0.638310,0.628153,0.010157,0.375000,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TF_IDF | LogisticRegression,0.638310,0.627062,0.011248,0.105469,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | CHAR_3-5 | MultinomialNB,0.638310,0.626711,0.011599,0.322266,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | LOG_TF | MultinomialNB,0.638310,0.626501,0.011809,0.375000,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TF | MultinomialNB,0.638310,0.626118,0.012193,0.375000,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF_IDF | LogisticRegression (GridSearch),0.638310,0.626094,0.012217,0.232422,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | LOG_TF | LinearSVM (GridSearch),0.638310,0.625753,0.012558,0.083984,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TF_IDF | MultinomialNB,0.638310,0.625606,0.012705,0.275391,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TF_IDF | MultinomialNB,0.638310,0.625599,0.012711,0.431641,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TFIDF_1-3 | MultinomialNB,0.638310,0.625301,0.013009,0.431641,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LogisticRegression,0.638310,0.625110,0.013201,0.232422,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | BOW | LogisticRegression (GridSearch),0.638310,0.624807,0.013503,0.019531,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LogisticRegression (GridSearch),0.638310,0.624751,0.013559,0.083984,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | IDF | LogisticRegression (GridSearch),0.638310,0.624537,0.013774,0.105469,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | IDF | MultinomialNB,0.638310,0.624383,0.013928,0.232422,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | BOW | MultinomialNB,0.638310,0.624367,0.013943,0.232422,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TF | MultinomialNB,0.638310,0.623511,0.014800,0.275391,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | IDF | MultinomialNB,0.638310,0.623092,0.015218,0.193359,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LogisticRegression,0.638310,0.622902,0.015409,0.160156,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LinearSVM,0.638310,0.622809,0.015501,0.160156,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | CHAR_3-5 | MultinomialNB,0.638310,0.622784,0.015526,0.431641,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | IDF | LogisticRegression (GridSearch),0.638310,0.622428,0.015883,0.027344,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | BOW | LogisticRegression,0.638310,0.621944,0.016366,0.130859,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LinearSVM (GridSearch),0.638310,0.621595,0.016715,0.193359,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LogisticRegression (GridSearch),0.638310,0.621420,0.016891,0.105469,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | BOW | LogisticRegression (GridSearch),0.638310,0.621392,0.016918,0.130859,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | BOW | LinearSVM (GridSearch),0.638310,0.620080,0.018230,0.083984,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LinearSVM (GridSearch),0.638310,0.619755,0.018556,0.105469,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | IDF | LogisticRegression,0.638310,0.618513,0.019798,0.083984,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | BOW | LogisticRegression,0.638310,0.618060,0.020251,0.013672,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | BOW | LinearSVM (GridSearch),0.638310,0.617697,0.020613,0.013672,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | IDF | LogisticRegression (GridSearch),0.638310,0.616655,0.021656,0.064453,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | BOW | MultinomialNB,0.638310,0.616491,0.021819,0.160156,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | IDF | LogisticRegression,0.638310,0.616058,0.022253,0.027344,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF | MultinomialNB,0.638310,0.615590,0.022720,0.083984,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | LOG_TF | MultinomialNB,0.638310,0.615083,0.023227,0.232422,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF_IDF | LogisticRegression,0.638310,0.613993,0.024317,0.083984,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF | LinearSVM (GridSearch),0.638310,0.612709,0.025602,0.037109,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF_IDF | MultinomialNB,0.638310,0.612415,0.025895,0.048828,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | IDF | LogisticRegression,0.638310,0.612369,0.025941,0.027344,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | BOW | LinearSVM,0.638310,0.609117,0.029193,0.013672,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | LOG_TF | LogisticRegression (GridSearch),0.638310,0.608969,0.029342,0.013672,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | LOG_TF | LogisticRegression,0.638310,0.608067,0.030243,0.005859,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LinearSVM,0.638310,0.607974,0.030336,0.005859,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | BOW | LogisticRegression (GridSearch),0.638310,0.607929,0.030381,0.013672,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | LOG_TF | LinearSVM (GridSearch),0.638310,0.607741,0.030570,0.005859,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | BOW | LogisticRegression,0.638310,0.607480,0.030831,0.009766,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | IDF | MultinomialNB,0.638310,0.607385,0.030926,0.027344,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | LOG_TF | LinearSVM,0.638310,0.606124,0.032186,0.013672,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | BOW | LinearSVM (GridSearch),0.638310,0.602642,0.035668,0.009766,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TF | LogisticRegression (GridSearch),0.638310,0.602199,0.036111,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TF | LogisticRegression (GridSearch),0.638310,0.597412,0.040898,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | BOW | LinearSVM,0.638310,0.595427,0.042884,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | LOG_TF | LinearSVM,0.638310,0.593330,0.044981,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | BOW | LinearSVM,0.638310,0.592255,0.046055,0.003906,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | IDF | LinearSVM,0.638310,0.592103,0.046208,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | IDF | LinearSVM (GridSearch),0.638310,0.591765,0.046545,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | IDF | LinearSVM (GridSearch),0.638310,0.588896,0.049415,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TF | LinearSVM,0.638310,0.588850,0.049461,0.003906,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | IDF | LinearSVM,0.638310,0.584855,0.053455,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | IDF | LinearSVM (GridSearch),0.638310,0.583939,0.054371,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TF | LinearSVM,0.638310,0.583702,0.054608,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | IDF | LinearSVM,0.638310,0.581114,0.057196,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF | LogisticRegression (GridSearch),0.638310,0.570856,0.067454,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF | LinearSVM,0.638310,0.548504,0.089807,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+lemma | TF | LogisticRegression,0.638310,0.521069,0.117241,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower+stem | TF | LogisticRegression,0.638310,0.513118,0.125192,0.001953,1.000000,False
lower+stem | LOG_TF | LogisticRegression (GridSearch),lower | TF | LogisticRegression,0.638310,0.483663,0.154647,0.001953,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | TF_IDF | LogisticRegression,0.638255,0.637735,0.000520,1.000000,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | TFIDF_1-2 | MultinomialNB,0.638255,0.636356,0.001899,0.625000,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-2 | LogisticRegression (GridSearch),0.638255,0.635920,0.002335,0.921875,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | TF | LinearSVM (GridSearch),0.638255,0.635352,0.002904,0.921875,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TF_IDF | LinearSVM,0.638255,0.633476,0.004780,0.625000,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TF_IDF | LinearSVM (GridSearch),0.638255,0.633476,0.004780,0.625000,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | TFIDF_1-3 | MultinomialNB,0.638255,0.633158,0.005097,0.845703,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | TFIDF_1-2 | MultinomialNB,0.638255,0.631573,0.006683,0.492188,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-2 | LogisticRegression,0.638255,0.631436,0.006820,0.695312,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-2 | LinearSVM,0.638255,0.631212,0.007043,0.431641,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | LOG_TF | LogisticRegression,0.638255,0.631049,0.007207,0.130859,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-2 | LinearSVM (GridSearch),0.638255,0.631023,0.007232,0.431641,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-2 | MultinomialNB,0.638255,0.629844,0.008411,0.492188,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | LOG_TF | MultinomialNB,0.638255,0.628899,0.009357,0.556641,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | CHAR_3-5 | MultinomialNB,0.638255,0.628678,0.009578,0.921875,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-3 | MultinomialNB,0.638255,0.628307,0.009948,0.160156,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | BOW | MultinomialNB,0.638255,0.628153,0.010102,0.431641,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | TF_IDF | LogisticRegression,0.638255,0.627062,0.011193,0.064453,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | CHAR_3-5 | MultinomialNB,0.638255,0.626711,0.011544,0.322266,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | LOG_TF | MultinomialNB,0.638255,0.626501,0.011754,0.492188,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | TF | MultinomialNB,0.638255,0.626118,0.012137,0.275391,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TF_IDF | LogisticRegression (GridSearch),0.638255,0.626094,0.012162,0.130859,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | LOG_TF | LinearSVM (GridSearch),0.638255,0.625753,0.012502,0.048828,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | TF_IDF | MultinomialNB,0.638255,0.625606,0.012650,0.130859,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | TF_IDF | MultinomialNB,0.638255,0.625599,0.012656,0.160156,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | TFIDF_1-3 | MultinomialNB,0.638255,0.625301,0.012954,0.431641,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-3 | LogisticRegression,0.638255,0.625110,0.013146,0.193359,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | BOW | LogisticRegression (GridSearch),0.638255,0.624807,0.013448,0.005859,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | LOG_TF | LogisticRegression (GridSearch),0.638255,0.624751,0.013504,0.083984,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | IDF | LogisticRegression (GridSearch),0.638255,0.624537,0.013719,0.083984,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | IDF | MultinomialNB,0.638255,0.624383,0.013873,0.193359,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | BOW | MultinomialNB,0.638255,0.624367,0.013888,0.322266,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | TF | MultinomialNB,0.638255,0.623511,0.014745,0.193359,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | IDF | MultinomialNB,0.638255,0.623092,0.015163,0.130859,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | LOG_TF | LogisticRegression,0.638255,0.622902,0.015354,0.105469,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-3 | LinearSVM,0.638255,0.622809,0.015446,0.083984,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | CHAR_3-5 | MultinomialNB,0.638255,0.622784,0.015471,0.492188,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | IDF | LogisticRegression (GridSearch),0.638255,0.622428,0.015828,0.027344,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | BOW | LogisticRegression,0.638255,0.621944,0.016311,0.037109,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-3 | LinearSVM (GridSearch),0.638255,0.621595,0.016660,0.105469,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower | TFIDF_1-3 | LogisticRegression (GridSearch),0.638255,0.621420,0.016836,0.037109,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | BOW | LogisticRegression (GridSearch),0.638255,0.621392,0.016863,0.048828,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | BOW | LinearSVM (GridSearch),0.638255,0.620080,0.018175,0.027344,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | LOG_TF | LinearSVM (GridSearch),0.638255,0.619755,0.018501,0.037109,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | IDF | LogisticRegression,0.638255,0.618513,0.019743,0.083984,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | BOW | LogisticRegression,0.638255,0.618060,0.020196,0.003906,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+stem | BOW | LinearSVM (GridSearch),0.638255,0.617697,0.020558,0.003906,1.000000,False
lower+stem | TF | LinearSVM (GridSearch),lower+lemma | IDF | LogisticRegression (GridSearch),0.638255,0.616655,0.021601,0.037109,1.000000,False
